term, docID
一个,"['1000280', '1000323', '1000445', '1000517', '1001136', '1001193', '1001204', '1001377', '1001885', '1002898', '1003000', '1003078', '1003148', '1004088', '1004322', '1004821', '1004956', '1005492', '1005576', '1006737', '1007305', '1007334', '1007433', '1007772', '1007914', '1007928', '1008074', '1008732', '1008988', '1009160', '1009257', '1009931', '1010204', '1010898', '1011882', '1011977', '1012203', '1012242', '1012637', '1012747', '1013129', '1013208', '1013225', '1013380', '1013416', '1013502', '1014278', '1014533', '1014578', '1014825', '1015398', '1015584', '1015699', '1016003', '1016204', '1016486', '1016523', '1016631', '1016806', '1017143', '1017563', '1017749', '1017818', '1018136', '1018153', '1018577', '1019431', '1019568', '1020128', '1020959', '1020961', '1021056', '1021425', '1021597', '1021615', '1021847', '1022060', '1022632', '1023658', '1023709', '1024197', '1024701', '1024854', '1024889', '1025176', '1025336', '1025721', '1025753', '1026035', '1026317', '1026425', '1026655', '1026674', '1027191', '1027587', '1028270', '1028404', '1028693', '1028780', '1028842', '1028916', '1029111', '1029553', '1029791', '1030054', '1030366', '1030469', '1031741', '1031818', '1032431', '1032581', '1032645', '1032945', '1033190', '1033778', '1033790', '1033825', '1033997', '1034108', '1034279', '1035326', '1035614', '1036067', '1036243', '1036274', '1036490', '1036541', '1037954', '1039752', '1039840', '1040397', '1040771', '1041007', '1041111', '1041550', '1042434', '1043201', '1043485', '1043815', '1044316', '1044663', '1045352', '1046172', '1046175', '1046209', '1046265', '1047138', '1047719', '1048007', '1048610', '1049189', '1049219', '1049688', '1050349', '1051163', '1052360', '1052828', '1055486', '1055976', '1056023', '1056315', '1056461', '1056733', '1057197', '1057206', '1057601', '1058234', '1058661', '1059406', '1059419', '1059537', '1059769', '1059937', '1060117', '1060774', '1061242', '1061367', '1061563', '1062134', '1062193', '1062326', '1063624', '1063796', '1064275', '1064828', '1065239', '1065970', '1066165', '1068308', '1069628', '1069685', '1069885', '1070441', '1070851', '1071241', '1072319', '1072438', '1075492', '1075495', '1075743', '1076045', '1077497', '1077528', '1078250', '1080309', '1080370', '1080812', '1081422', '1082138', '1082172', '1082334', '1082349', '1082369', '1082387', '1082399', '1082407', '1082518', '1082522', '1082577', '1082578', '1083003', '1083428', '1083477', '1083762', '1084082', '1084336', '1085021', '1085799', '1085860', '1087145', '1087758', '1088022', '1088065', '1088743', '1089512', '1089523', '1090043', '1096118', '1101607', '1102403', '1119528', '1119796', '1119839', '1125186', '1132956', '1138986', '1139726', '1140727', '1141406', '1151873', '1151876', '1152701', '1159939', '1159949', '1161852', '1170801', '1180108', '1186350', '1186392', '1192090', '1193821', '1200842', '1203258', '1205370', '1205373', '1212893', '1212894', '1213945', '1220219', '1226062', '1228110', '1255288', '1255624', '1255625', '1257365', '1258489', '1258490', '1258498', '1261153', '1262986', '1263399', '1264579', '1270508', '1275608', '1279212', '1283273', '1291760', '1291809', '1292227', '1292416', '1316648', '1319345', '1321018', '1321789', '1322025', '1322066', '1322328', '1322342', '1324985', '1329959', '1330096', '1331571', '1336330', '1337292', '1340986', '1369776', '1389960', '1394364', '1400707', '1401795', '1401841', '1409771', '1417905', '1418180', '1418297', '1420368', '1420862', '1421921', '1426971', '1427288', '1427679', '1427788', '1427825', '1428691', '1432596', '1433377', '1433640', '1433659', '1433700', '1439216', '1439894', '1440101', '1440468', '1440589', '1440972', '1440992', '1441707', '1441869', '1442620', '1442678', '1452610', '1452923', '1453210', '1455933', '1456183', '1457306', '1459149', '1464716', '1467022', '1467333', '1467776', '1468493', '1470159', '1473250', '1474773', '1478487', '1480630', '1481362', '1482200', '1483522', '1485224', '1485225', '1485495', '1581547', '1703544', '1704006', '1729284', '1731370', '1752755', '1758767', '1759860', '1761056', '1762869', '1765512', '1770782', '1772786', '1777823', '1781120', '1781300', '1786387', '1791390', '1792668', '1793132', '1793721', '1794202', '1794620', '1798557', '1805514', '1807516', '1812895', '1818347', '1819974', '1822793', '1827374', '1827578', '1829836', '1844629', '1848256', '1853785', '1856025', '1856285', '1857446', '1858513', '1858576', '1859140', '1860750', '1862115', '1863930', '1864849', '1865089', '1867064', '1868786', '1868896', '1876333', '1884249', '1892491', '1903164', '1907199', '1907739', '1908517', '1914078', '1914083', '1914572', '1914636', '1915337', '1916726', '1921479', '1926103', '1926700', '1931318', '1937357', '1939182', '1941301', '1941558', '1948502', '1948901', '1949925', '1959786', '1962923', '1963912', '1965977', '1968643', '1970428', '1981355', '1981647', '1986590', '2003526', '2008972', '2009825', '2022979', '2026939', '2030664', '2032117', '2032666', '2033081', '2034893', '2035162', '2035179', '2042241', '2042907', '2042966', '2052448', '2053249', '2057285', '2062430', '2064450', '2067299', '2070012', '2071404', '2081509', '2082194', '2086633', '2133074', '2133556', '2136484', '2149655', '2149669', '2154079', '2154960', '2158189', '2158194', '2159042', '2159470', '2160226', '2161892', '2170629', '2180619', '2193877', '2201813', '2209098', '2214344', '2214350', '2230208', '2233893', '2240482', '2242461', '2242467', '2250587', '2253753', '2256039', '2256438', '2257188', '2265312', '2265995', '2275502', '2277795', '2280027', '2282081', '2284311', '2286313', '2294740', '2295324', '2297706', '2297786', '2309689', '2317973', '2317974', '2326403', '2336093', '2340100', '2340955', '2348372', '2359003', '2359212', '2377002', '2377012', '2381950', '2383005', '2567919', '2971734', '2977174', '2980812', '3000997', '3006581', '3010130', '3012517', '3013903', '3014576', '3017857', '3018339', '3033668', '3043491', '3053207', '3067169', '3071717', '3087020', '3088496', '3101457', '3123393', '3124525', '3140801', '3162513', '3162527', '3187750', '3191044', '3191328', '3211779', '3225748', '3239824', '3246230', '3246904', '3259440', '3266344', '3266345', '3266968', '3274851', '3316422', '3323987', '3326892', '3335362', '3344676', '3347997', '3369793', '3392046', '3394338', '3426869', '3442373', '3537590', '3597938', '3608170', '3608208', '3608235', '3615061', '3616310', '3626924', '3644791', '3662581', '3662594', '3667783', '3672237', '3678694', '3683898', '3729756', '3800166', '3813669', '3864342', '3865832', '3879301', '3890174', '3905366', '3908032', '3995526', '3995799', '4010196', '4011670', '4038164', '4067621', '4113090', '4171951', '4173403', '4238754', '4242172', '4264003', '4741216', '4872671', '5275059', '5363767', '5366275']"
第一个,"['1007433', '1013225', '1016486', '1017143', '1023709', '1025336', '1036243', '1037954', '1046265', '1052828', '1056023', '1057197', '1060774', '1063796', '1064828', '1083762', '1186350', '1205370', '1330096', '1426971', '1433377', '1439216', '1440589', '1807516', '1844629', '1863930', '2159042', '2240482', '2275502', '3067169', '3369793', '4010196']"
恋人,"['1003148', '1019428', '1020959', '1026411', '1030470', '1043201', '1046265', '1068308', '1322066', '1330096', '1437131', '1892491', '1919201', '1927902', '2026939', '2056749', '2081509', '2143732', '2159042', '3266345', '3335362', '4714734']"
直子,"['1046265', '1330096', '1336968', '1344548', '1346815', '1421921', '1758767', '1780565', '1981647', '2003526', '2070012', '2071404', '2130986', '2159042', '2258803', '3102324']"
原是,"['1046265', '1330096', '1368256', '1382829', '2159042']"
高中,"['1014533', '1016204', '1026674', '1033778', '1033790', '1034479', '1036067', '1041111', '1045818', '1046265', '1049189', '1055976', '1068308', '1069628', '1070851', '1076045', '1085799', '1087758', '1138986', '1151873', '1227838', '1255624', '1255625', '1330096', '1337292', '1388169', '1389960', '1418707', '1437131', '1440468', '1781120', '1793132', '1798557', '1860750', '1874961', '1914078', '1948502', '2042966', '2136484', '2149669', '2159042', '2284311', '2331434', '2336093', '2377002', '3014576', '3335362', '3864342', '4010969', '4113090', '4618225', '4741216', '4749115', '5289756']"
好,"['1003078', '1005492', '1007433', '1007928', '1009257', '1011882', '1017749', '1021193', '1021597', '1021615', '1024701', '1025176', '1026674', '1027191', '1029553', '1033778', '1033790', '1038744', '1046175', '1046265', '1050175', '1057601', '1061563', '1064862', '1069628', '1075495', '1076045', '1077497', '1082522', '1083428', '1170801', '1180108', '1203244', '1205373', '1270508', '1330096', '1331571', '1344548', '1358416', '1361249', '1382833', '1394536', '1401841', '1433640', '1439894', '1440589', '1449661', '1464442', '1467333', '1471391', '1473250', '1474773', '1478487', '1613372', '1796596', '1827578', '1856025', '1863930', '1939182', '1949068', '1949925', '1962923', '1968643', '1975809', '1999037', '2022979', '2039490', '2064450', '2071404', '2086633', '2159042', '2161892', '2250587', '2256039', '2295324', '2359003', '2377012', '2567919', '2584971', '3608235', '3678694', '3729756', '3880832', '3905366', '4173403', '4618225', '4749115', '4872671']"
同学,"['1000323', '1000856', '1002898', '1012242', '1014533', '1020459', '1020670', '1026317', '1026674', '1046265', '1051163', '1055976', '1068308', '1070851', '1075495', '1076045', '1080370', '1087758', '1096118', '1138986', '1221515', '1255624', '1255625', '1330096', '1337292', '1388169', '1453210', '1781300', '1793132', '1914078', '1926700', '1962923', '2008972', '2062430', '2081509', '2159042', '2295324', '2331434', '2336093', '3140801', '3683898', '3879301', '3890174', '4010196']"
木月,"['1046265', '2159042']"
女友,"['1012637', '1015452', '1026674', '1028916', '1031740', '1046265', '1079252', '1082172', '1082518', '1291809', '1330096', '1331571', '1433659', '1455933', '1470158', '1855531', '2053249', '2159042', '2174013', '2280027', '2971734', '3018339', '3554154', '3890174']"
自杀,"['1000856', '1002898', '1010472', '1012637', '1027247', '1029111', '1043815', '1046265', '1060068', '1079252', '1082398', '1083762', '1152701', '1159939', '1330096', '1427302', '1427825', '1453210', '1470158', '1703544', '1729284', '1731370', '1807516', '1867064', '1963310', '2026939', '2039490', '2062430', '2081509', '2139305', '2143732', '2154960', '2159042', '2242461', '2271582', '2280027', '2377002', '4011670']"
一年,"['1002898', '1003078', '1005660', '1010204', '1015584', '1016806', '1017749', '1018153', '1023048', '1032431', '1033778', '1035326', '1039487', '1041482', '1045926', '1046265', '1070685', '1072842', '1073708', '1075495', '1075538', '1082518', '1084973', '1085860', '1170801', '1205370', '1221515', '1275608', '1336968', '1337292', '1344548', '1351652', '1361249', '1389960', '1401840', '1419841', '1427788', '1431779', '1439216', '1440468', '1449348', '1453210', '1455933', '1458164', '1467776', '1478487', '1483522', '1731370', '1781120', '1822793', '1827578', '1858410', '1858513', '1868896', '1873281', '1921479', '1941301', '1981042', '1981355', '2032117', '2038238', '2039490', '2053249', '2131415', '2159042', '2258803', '2265312', '2295324', '3140801', '3151990', '3266968', '3597938', '3672237', '3864342', '3905366', '4618225']"
后,"['1000323', '1000482', '1000594', '1000856', '1002898', '1003078', '1005279', '1005492', '1006004', '1006646', '1007305', '1007433', '1007772', '1007914', '1008074', '1008145', '1008732', '1008988', '1009257', '1009931', '1010204', '1010362', '1011662', '1011754', '1012242', '1012637', '1012802', '1013129', '1013208', '1013225', '1013502', '1014533', '1014578', '1015403', '1015452', '1015584', '1015699', '1016003', '1016063', '1016204', '1016486', '1017143', '1017563', '1017749', '1017818', '1018136', '1018153', '1018482', '1019428', '1019431', '1019485', '1020128', '1020241', '1020670', '1020959', '1021273', '1022060', '1022492', '1022632', '1023045', '1023500', '1023709', '1024854', '1025243', '1025336', '1026655', '1028693', '1028916', '1029111', '1029159', '1029553', '1029791', '1031575', '1031740', '1032431', '1032581', '1033778', '1033825', '1034279', '1034282', '1035362', '1035614', '1036490', '1037602', '1037954', '1038267', '1039487', '1039752', '1039840', '1040771', '1041007', '1041482', '1041993', '1042434', '1043815', '1044663', '1045466', '1045818', '1045926', '1046172', '1046265', '1047447', '1048007', '1048610', '1049189', '1049215', '1049348', '1049688', '1050175', '1050339', '1051163', '1051440', '1051663', '1051797', '1052828', '1055976', '1056023', '1056295', '1057197', '1057244', '1059419', '1060068', '1060117', '1060723', '1060774', '1060779', '1061118', '1062134', '1062193', '1062326', '1063190', '1063245', '1063796', '1064682', '1064828', '1065239', '1068308', '1069685', '1069848', '1069885', '1070711', '1070851', '1071241', '1072842', '1073349', '1073708', '1074841', '1075492', '1075495', '1076045', '1078554', '1079252', '1079440', '1080370', '1080544', '1080687', '1080812', '1081422', '1082138', '1082154', '1082369', '1082387', '1082398', '1082399', '1082406', '1082407', '1082518', '1082522', '1082577', '1082582', '1083428', '1084082', '1084336', '1084973', '1085021', '1085860', '1085883', '1087758', '1088743', '1089243', '1089517', '1090043', '1092335', '1101607', '1102403', '1119528', '1132956', '1138986', '1139726', '1152701', '1159939', '1180108', '1186350', '1186392', '1200840', '1203251', '1203426', '1205370', '1205373', '1207819', '1209899', '1212080', '1212152', '1212894', '1213546', '1213945', '1214898', '1217071', '1221515', '1223845', '1226062', '1227838', '1228110', '1255598', '1255624', '1255625', '1258498', '1261153', '1263399', '1275608', '1281622', '1283273', '1291809', '1292416', '1317301', '1321789', '1322066', '1322158', '1322248', '1322320', '1322328', '1322342', '1330009', '1330096', '1336330', '1337292', '1388169', '1391191', '1392604', '1398395', '1401425', '1401795', '1401841', '1409771', '1418180', '1418686', '1420862', '1421921', '1424373', '1424741', '1426971', '1427302', '1432422', '1432596', '1433050', '1433377', '1433379', '1433659', '1433700', '1436348', '1436707', '1436713', '1440468', '1440589', '1440885', '1440972', '1441707', '1442678', '1449348', '1449351', '1455933', '1456524', '1456597', '1459149', '1464989', '1465324', '1468393', '1469051', '1470158', '1470159', '1471701', '1478487', '1482200', '1489555', '1596305', '1613372', '1703544', '1729284', '1731370', '1764991', '1765512', '1767945', '1770782', '1780565', '1781120', '1789837', '1792668', '1793132', '1812439', '1812895', '1829226', '1829836', '1848256', '1853323', '1855343', '1856025', '1857446', '1858410', '1858513', '1858576', '1859649', '1860750', '1864849', '1868786', '1868896', '1882933', '1892491', '1897413', '1914078', '1914572', '1914636', '1917078', '1917972', '1919201', '1921479', '1937357', '1939182', '1948901', '1949338', '1962923', '1963684', '1965977', '1975797', '1981042', '1981355', '2008972', '2022979', '2026939', '2030664', '2035179', '2036343', '2052448', '2053249', '2056749', '2061644', '2062200', '2062430', '2068211', '2070844', '2071404', '2081509', '2115040', '2133556', '2136140', '2136484', '2139305', '2143732', '2149669', '2154079', '2158189', '2159042', '2159470', '2161892', '2170629', '2180619', '2193877', '2194123', '2201813', '2209098', '2214350', '2230208', '2240482', '2242461', '2242467', '2250587', '2253642', '2257188', '2257609', '2267883', '2277795', '2284090', '2295163', '2298149', '2309689', '2317974', '2326403', '2331434', '2336093', '2340100', '2340955', '2348372', '2361768', '2377002', '2382705', '2567919', '2996596', '3006581', '3009821', '3010133', '3012517', '3013903', '3014576', '3043491', '3053207', '3071717', '3073494', '3088496', '3102324', '3103080', '3108829', '3111928', '3123393', '3124525', '3151990', '3162513', '3162527', '3187737', '3187750', '3191044', '3211779', '3246230', '3259440', '3266344', '3268399', '3274113', '3274851', '3290010', '3323987', '3335362', '3394338', '3426869', '3442373', '3537590', '3554154', '3597938', '3615061', '3621252', '3646172', '3672237', '3678694', '3682204', '3713327', '3729756', '3776157', '3860856', '3864342', '3865832', '3879301', '3887826', '3890174', '3995799', '4009552', '4010196', '4010969', '4038164', '4074636', '4113090', '4124727', '4152754', '4159088', '4242172', '4264003', '4618225', '4714734', '4742918', '4885241', '5289756', '5385852']"
